Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Kenya,Rift Valley,Samburu,Baragoi,Maize flour (white),Retail,15-12-23,Monthly,83,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Samburu,Baragoi,Maize flour (white),Retail,15-03-24,Monthly,83,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Samburu,Baragoi,Maize flour (white),Retail,15-06-24,Monthly,57,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Samburu,Baragoi,Maize flour (white),Retail,15-09-24,Monthly,46,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Samburu,Baragoi,Maize flour (white),Retail,15-12-24,Monthly,59.5,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Samburu,Baragoi,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,360,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Samburu,Baragoi,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,300,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Samburu,Baragoi,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,305,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Samburu,Baragoi,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,288,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Samburu,Baragoi,"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,329,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,Beans,Retail,15-03-24,Monthly,180,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,Beans,Retail,15-06-24,Monthly,165,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,Beans,Retail,15-09-24,Monthly,168,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,"Maize (white, dry)",Retail,15-03-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,"Maize (white, dry)",Retail,15-06-24,Monthly,70,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,Maize flour (white),Retail,15-03-24,Monthly,120,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,Maize flour (white),Retail,15-06-24,Monthly,120,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,Maize flour (white),Retail,15-09-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,350,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,310,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Baraki,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,295,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Beans,Retail,15-12-23,Monthly,200,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Beans,Retail,15-03-24,Monthly,160,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Beans,Retail,15-06-24,Monthly,127,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Beans,Retail,15-09-24,Monthly,177,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Kale,Retail,15-12-23,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Kale,Retail,15-03-24,Monthly,95,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Kale,Retail,15-06-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Kale,Retail,15-09-24,Monthly,97,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,"Maize (white, dry)",Retail,15-12-23,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,"Maize (white, dry)",Retail,15-03-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,"Maize (white, dry)",Retail,15-06-24,Monthly,97,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,"Maize (white, dry)",Retail,15-09-24,Monthly,110,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Maize flour (white),Retail,15-12-23,Monthly,120,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Maize flour (white),Retail,15-03-24,Monthly,103,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Maize flour (white),Retail,15-06-24,Monthly,117,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Maize flour (white),Retail,15-09-24,Monthly,87,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,Maize flour (white),Retail,15-12-24,Monthly,85,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,333,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,320,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,287,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,287,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Benane,"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,347,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,Beans,Retail,15-03-24,Monthly,169,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,Beans,Retail,15-06-24,Monthly,196,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,Beans,Retail,15-09-24,Monthly,157,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,Maize flour (white),Retail,15-03-24,Monthly,84,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,Maize flour (white),Retail,15-06-24,Monthly,71,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,Maize flour (white),Retail,15-09-24,Monthly,71,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,Maize flour (white),Retail,15-12-24,Monthly,78,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,287,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,266,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,272,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bilbil,"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,293,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Beans,Retail,15-12-23,Monthly,200,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Beans,Retail,15-03-24,Monthly,200,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Beans,Retail,15-06-24,Monthly,120,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Beans,Retail,15-09-24,Monthly,130,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Kale,Retail,15-12-23,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Kale,Retail,15-03-24,Monthly,70,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Kale,Retail,15-09-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,"Maize (white, dry)",Retail,15-03-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,"Maize (white, dry)",Retail,15-06-24,Monthly,120,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,"Maize (white, dry)",Retail,15-09-24,Monthly,70,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Maize flour (white),Retail,15-12-23,Monthly,108,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Maize flour (white),Retail,15-03-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Maize flour (white),Retail,15-06-24,Monthly,94,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,Maize flour (white),Retail,15-09-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,288,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,280,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,242,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Biliqo,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,267,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,Beans,Retail,15-12-23,Monthly,187,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,Beans,Retail,15-03-24,Monthly,200,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,Beans,Retail,15-06-24,Monthly,170,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,Beans,Retail,15-09-24,Monthly,170,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,"Maize (white, dry)",Retail,15-09-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,Maize flour (white),Retail,15-12-23,Monthly,115,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,Maize flour (white),Retail,15-03-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,Maize flour (white),Retail,15-06-24,Monthly,90,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,Maize flour (white),Retail,15-09-24,Monthly,88,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,Maize flour (white),Retail,15-12-24,Monthly,92,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,285,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,280,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,280,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,280,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Boji,"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,320,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Beans,Retail,15-12-23,Monthly,207,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Beans,Retail,15-03-24,Monthly,176,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Beans,Retail,15-06-24,Monthly,170,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Beans,Retail,15-09-24,Monthly,164,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Kale,Retail,15-03-24,Monthly,140,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,"Maize (white, dry)",Retail,15-03-24,Monthly,107,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,"Maize (white, dry)",Retail,15-06-24,Monthly,75,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,"Maize (white, dry)",Retail,15-09-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Maize flour (white),Retail,15-12-23,Monthly,116,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Maize flour (white),Retail,15-03-24,Monthly,103,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Maize flour (white),Retail,15-06-24,Monthly,83,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Maize flour (white),Retail,15-09-24,Monthly,76,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,Maize flour (white),Retail,15-12-24,Monthly,86.5,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,342,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,317,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,308,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,306,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Boka,"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,340,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Beans,Retail,15-12-23,Monthly,183,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Beans,Retail,15-03-24,Monthly,147,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Beans,Retail,15-06-24,Monthly,144,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Beans,Retail,15-09-24,Monthly,140,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Kale,Retail,15-12-23,Monthly,120,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Kale,Retail,15-09-24,Monthly,53,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,"Maize (white, dry)",Retail,15-12-23,Monthly,110,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,"Maize (white, dry)",Retail,15-09-24,Monthly,105,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Maize flour (white),Retail,15-12-23,Monthly,115,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Maize flour (white),Retail,15-03-24,Monthly,96,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Maize flour (white),Retail,15-06-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Maize flour (white),Retail,15-09-24,Monthly,91,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,Maize flour (white),Retail,15-12-24,Monthly,101.5,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,300,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,284,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,290,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,282,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Bulesa Bulesa,"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,287,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Buna,Beans,Retail,15-09-24,Monthly,190,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Buna,Maize flour (white),Retail,15-09-24,Monthly,107,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Beans,Retail,15-12-23,Monthly,179,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Beans,Retail,15-03-24,Monthly,166,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Beans,Retail,15-06-24,Monthly,162,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Beans,Retail,15-09-24,Monthly,140,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Beans,Retail,15-03-25,Monthly,161,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Kale,Retail,15-12-23,Monthly,90,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Kale,Retail,15-03-24,Monthly,93,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Kale,Retail,15-06-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Kale,Retail,15-09-24,Monthly,60,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Kale,Retail,15-12-24,Monthly,67,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Kale,Retail,15-03-25,Monthly,60,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Maize (white, dry)",Retail,15-12-23,Monthly,85,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Maize (white, dry)",Retail,15-03-24,Monthly,76,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Maize (white, dry)",Retail,15-06-24,Monthly,50,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Maize (white, dry)",Retail,15-09-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Maize (white, dry)",Retail,15-03-25,Monthly,61,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Maize flour (white),Retail,15-12-23,Monthly,97,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Maize flour (white),Retail,15-03-24,Monthly,83,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Maize flour (white),Retail,15-06-24,Monthly,83,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Maize flour (white),Retail,15-09-24,Monthly,71,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Maize flour (white),Retail,15-12-24,Monthly,79.3333,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,Maize flour (white),Retail,15-03-25,Monthly,89,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,297,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,294,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,260,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,271,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,290,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Bura,"Oil (vegetable, fortified)",Retail,15-03-25,Monthly,291,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Bute,Beans,Retail,15-12-23,Monthly,210,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Bute,Beans,Retail,15-03-24,Monthly,174,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Bute,Beans,Retail,15-06-24,Monthly,160,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Bute,Beans,Retail,15-09-24,Monthly,175,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Bute,Kale,Retail,15-03-24,Monthly,100,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Bute,Kale,Retail,15-06-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Bute,Kale,Retail,15-12-24,Monthly,70,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Wajir,Bute,"Maize (white, dry)",Retail,15-12-23,Monthly,118,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
