admin_1,admin_2,market_name,commodity,price_type,price_date,price,unit,year_month
Coast,Mombasa,Moroto (Mombasa),Maize,Retail,2021-04-15,50.0,KG,2021-04
Coast,Mombasa,Moroto (Mombasa),Maize,Retail,2021-08-15,51.6666,KG,2021-08
Coast,Mombasa,Moroto (Mombasa),Maize,Retail,2021-09-15,51.6666,KG,2021-09
Coast,Mombasa,Moroto (Mombasa),Maize,Retail,2021-10-15,50.0,KG,2021-10
Coast,Mombasa,Moroto (Mombasa),Maize,Retail,2021-11-15,52.5,KG,2021-11
Coast,Mombasa,Moroto (Mombasa),Maize flour,Retail,2021-03-15,52.999997,KG,2021-03
Coast,Mombasa,Moroto (Mombasa),Maize flour,Retail,2021-04-15,59.292872,KG,2021-04
Coast,Mombasa,Moroto (Mombasa),Maize flour,Retail,2021-08-15,60.0,KG,2021-08
Coast,Mombasa,Moroto (Mombasa),Maize flour,Retail,2021-09-15,63.3333,KG,2021-09
Coast,Mombasa,Moroto (Mombasa),Maize flour,Retail,2021-10-15,61.6666,KG,2021-10
Coast,Mombasa,Moroto (Mombasa),Maize flour,Retail,2021-11-15,55.0,KG,2021-11
Coast,Mombasa,Moroto (Mombasa),"Milk (cow, fresh)",Retail,2021-04-15,80.0,L,2021-04
Coast,Mombasa,Moroto (Mombasa),Oil (vegetable),Retail,2021-03-15,196.499998,L,2021-03
Coast,Mombasa,Moroto (Mombasa),Oil (vegetable),Retail,2021-04-15,200.0,L,2021-04
Coast,Mombasa,Moroto (Mombasa),Oil (vegetable),Retail,2021-08-15,216.6666,L,2021-08
Coast,Mombasa,Moroto (Mombasa),Oil (vegetable),Retail,2021-09-15,118.3333,L,2021-09
Coast,Mombasa,Moroto (Mombasa),Oil (vegetable),Retail,2021-10-15,211.6666,L,2021-10
Coast,Mombasa,Moroto (Mombasa),Oil (vegetable),Retail,2021-11-15,247.5,L,2021-11
Coast,Mombasa,Moroto (Mombasa),Rice,Retail,2021-03-15,97.499988,KG,2021-03
Coast,Mombasa,Moroto (Mombasa),Rice,Retail,2021-04-15,103.3333,KG,2021-04
Coast,Mombasa,Moroto (Mombasa),Rice,Retail,2021-08-15,96.6666,KG,2021-08
Coast,Mombasa,Moroto (Mombasa),Rice,Retail,2021-09-15,90.0,KG,2021-09
Coast,Mombasa,Moroto (Mombasa),Rice,Retail,2021-10-15,96.6666,KG,2021-10
Coast,Mombasa,Moroto (Mombasa),Rice,Retail,2021-11-15,93.3333,KG,2021-11
Rift Valley,Turkana,Morulem,Beans,Retail,2024-03-15,164.0,KG,2024-03
Rift Valley,Turkana,Morulem,Beans,Retail,2024-06-15,179.0,KG,2024-06
Rift Valley,Turkana,Morulem,Beans,Retail,2024-09-15,170.0,KG,2024-09
Rift Valley,Turkana,Morulem,Kale,Retail,2024-03-15,90.0,KG,2024-03
Rift Valley,Turkana,Morulem,"Maize (white, dry)",Retail,2024-03-15,93.0,KG,2024-03
Rift Valley,Turkana,Morulem,"Maize (white, dry)",Retail,2024-06-15,100.0,KG,2024-06
Rift Valley,Turkana,Morulem,Maize flour (white),Retail,2024-03-15,123.0,KG,2024-03
Rift Valley,Turkana,Morulem,Maize flour (white),Retail,2024-06-15,120.0,KG,2024-06
Rift Valley,Turkana,Morulem,Maize flour (white),Retail,2024-09-15,107.0,KG,2024-09
Rift Valley,Turkana,Morulem,Maize flour (white),Retail,2024-12-15,99.5,KG,2024-12
Rift Valley,Turkana,Morulem,"Oil (vegetable, fortified)",Retail,2024-03-15,325.0,L,2024-03
Rift Valley,Turkana,Morulem,"Oil (vegetable, fortified)",Retail,2024-06-15,330.0,L,2024-06
Rift Valley,Turkana,Morulem,"Oil (vegetable, fortified)",Retail,2024-09-15,300.0,L,2024-09
Rift Valley,Turkana,Morulem,"Oil (vegetable, fortified)",Retail,2024-12-15,318.0,L,2024-12
Eastern,Moyale,Moyale town,Beans,Retail,2024-09-15,93.0,KG,2024-09
Eastern,Moyale,Moyale town,Beans,Retail,2025-03-15,125.0,KG,2025-03
Eastern,Moyale,Moyale town,"Maize (white, dry)",Retail,2024-09-15,70.0,KG,2024-09
Eastern,Moyale,Moyale town,Maize flour (white),Retail,2024-09-15,100.0,KG,2024-09
Eastern,Moyale,Moyale town,Maize flour (white),Retail,2025-03-15,116.5,KG,2025-03
Eastern,Moyale,Moyale town,"Oil (vegetable, fortified)",Retail,2025-03-15,265.0,L,2025-03
Coast,Taita Taveta,Mtito Andei,Beans,Retail,2024-03-15,154.0,KG,2024-03
Coast,Taita Taveta,Mtito Andei,Kale,Retail,2024-03-15,63.0,KG,2024-03
Coast,Taita Taveta,Mtito Andei,"Maize (white, dry)",Retail,2024-03-15,53.0,KG,2024-03
Coast,Taita Taveta,Mtito Andei,Maize flour (white),Retail,2024-03-15,80.0,KG,2024-03
Coast,Taita Taveta,Mtito Andei,"Oil (vegetable, fortified)",Retail,2024-03-15,239.0,L,2024-03
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-01-15,100.0,KG,2021-01
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-02-15,104.166633,KG,2021-02
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-03-15,74.41173,KG,2021-03
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-04-15,95.454554,KG,2021-04
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-05-15,110.133333,KG,2021-05
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-06-15,116.307694,KG,2021-06
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-07-15,82.5,KG,2021-07
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-08-15,100.000002,KG,2021-08
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-09-15,116.0,KG,2021-09
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-10-15,120.0,KG,2021-10
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2021-12-15,120.0,KG,2021-12
Nairobi,Nairobi,Mukuru (Nairobi),Beans (dry),Retail,2022-01-15,120.0,KG,2022-01
Nairobi,Nairobi,Mukuru (Nairobi),Kale,Retail,2021-01-15,5.0,Bunch,2021-01
Nairobi,Nairobi,Mukuru (Nairobi),Kale,Retail,2021-02-15,5.0,Bunch,2021-02
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-01-15,50.0,KG,2021-01
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-02-15,47.380933,KG,2021-02
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-03-15,47.499977,KG,2021-03
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-04-15,44.090909,KG,2021-04
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-05-15,50.0,KG,2021-05
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-06-15,50.0,KG,2021-06
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-07-15,50.0,KG,2021-07
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-08-15,47.812499,KG,2021-08
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-09-15,50.0,KG,2021-09
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-10-15,45.0,KG,2021-10
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2021-12-15,55.0,KG,2021-12
Nairobi,Nairobi,Mukuru (Nairobi),Maize,Retail,2022-01-15,60.0,KG,2022-01
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-01-15,50.0,KG,2021-01
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-02-15,57.115366,KG,2021-02
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-03-15,53.662094,KG,2021-03
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-04-15,53.787855,KG,2021-04
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-05-15,54.677719,KG,2021-05
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-06-15,60.384617,KG,2021-06
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-07-15,55.0,KG,2021-07
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-08-15,55.0,KG,2021-08
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-09-15,53.0,KG,2021-09
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-10-15,50.0,KG,2021-10
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2021-12-15,65.0,KG,2021-12
Nairobi,Nairobi,Mukuru (Nairobi),Maize flour,Retail,2022-01-15,60.0,KG,2022-01
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-01-15,180.0,L,2021-01
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-02-15,187.638866,L,2021-02
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-03-15,181.029411,L,2021-03
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-04-15,192.727277,L,2021-04
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-05-15,200.0,L,2021-05
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-06-15,209.692312,L,2021-06
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-07-15,242.3076,L,2021-07
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-08-15,229.788448,L,2021-08
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-09-15,206.875,L,2021-09
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-10-15,230.0,L,2021-10
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2021-12-15,230.0,L,2021-12
Nairobi,Nairobi,Mukuru (Nairobi),Oil (vegetable),Retail,2022-01-15,260.0,L,2022-01
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-01-15,100.0,KG,2021-01
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-02-15,99.871766,KG,2021-02
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-03-15,90.0,KG,2021-03
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-04-15,100.181821,KG,2021-04
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-05-15,100.0,KG,2021-05
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-06-15,100.0,KG,2021-06
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-07-15,100.0,KG,2021-07
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-08-15,100.0,KG,2021-08
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-09-15,99.7058,KG,2021-09
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-10-15,100.0,KG,2021-10
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2021-12-15,100.0,KG,2021-12
Nairobi,Nairobi,Mukuru (Nairobi),Rice,Retail,2022-01-15,100.0,KG,2022-01
Rift Valley,Turkana,Naakalei,Beans,Retail,2023-12-15,187.0,KG,2023-12
Rift Valley,Turkana,Naakalei,Beans,Retail,2024-03-15,188.0,KG,2024-03
Rift Valley,Turkana,Naakalei,Beans,Retail,2024-06-15,190.0,KG,2024-06
Rift Valley,Turkana,Naakalei,Beans,Retail,2024-09-15,148.0,KG,2024-09
Rift Valley,Turkana,Naakalei,Kale,Retail,2023-12-15,80.0,KG,2023-12
Rift Valley,Turkana,Naakalei,"Maize (white, dry)",Retail,2023-12-15,100.0,KG,2023-12
Rift Valley,Turkana,Naakalei,"Maize (white, dry)",Retail,2024-03-15,100.0,KG,2024-03
Rift Valley,Turkana,Naakalei,"Maize (white, dry)",Retail,2024-06-15,75.0,KG,2024-06
Rift Valley,Turkana,Naakalei,"Maize (white, dry)",Retail,2024-09-15,95.0,KG,2024-09
Rift Valley,Turkana,Naakalei,Maize flour (white),Retail,2023-12-15,112.0,KG,2023-12
Rift Valley,Turkana,Naakalei,Maize flour (white),Retail,2024-03-15,107.0,KG,2024-03
Rift Valley,Turkana,Naakalei,Maize flour (white),Retail,2024-06-15,95.0,KG,2024-06
Rift Valley,Turkana,Naakalei,Maize flour (white),Retail,2024-09-15,106.0,KG,2024-09
Rift Valley,Turkana,Naakalei,Maize flour (white),Retail,2024-12-15,101.5,KG,2024-12
Rift Valley,Turkana,Naakalei,"Oil (vegetable, fortified)",Retail,2023-12-15,300.0,L,2023-12
Rift Valley,Turkana,Naakalei,"Oil (vegetable, fortified)",Retail,2024-03-15,310.0,L,2024-03
Rift Valley,Turkana,Naakalei,"Oil (vegetable, fortified)",Retail,2024-06-15,290.0,L,2024-06
Rift Valley,Turkana,Naakalei,"Oil (vegetable, fortified)",Retail,2024-09-15,269.0,L,2024-09
Rift Valley,Turkana,Naakalei,"Oil (vegetable, fortified)",Retail,2024-12-15,294.0,L,2024-12
Rift Valley,Samburu,Nachola,Beans,Retail,2024-09-15,124.0,KG,2024-09
Rift Valley,Samburu,Nachola,Kale,Retail,2024-09-15,50.0,KG,2024-09
Rift Valley,Samburu,Nachola,"Maize (white, dry)",Retail,2024-09-15,52.0,KG,2024-09
Rift Valley,Samburu,Nachola,Maize flour (white),Retail,2024-09-15,50.0,KG,2024-09
Rift Valley,Samburu,Nachola,"Oil (vegetable, fortified)",Retail,2024-09-15,301.0,L,2024-09
Rift Valley,Turkana,Naduat,Beans,Retail,2023-12-15,157.0,KG,2023-12
Rift Valley,Turkana,Naduat,Beans,Retail,2024-03-15,188.0,KG,2024-03
Rift Valley,Turkana,Naduat,Beans,Retail,2024-06-15,148.0,KG,2024-06
Rift Valley,Turkana,Naduat,Beans,Retail,2024-09-15,200.0,KG,2024-09
Rift Valley,Turkana,Naduat,Kale,Retail,2023-12-15,88.0,KG,2023-12
Rift Valley,Turkana,Naduat,Kale,Retail,2024-03-15,140.0,KG,2024-03
Rift Valley,Turkana,Naduat,Kale,Retail,2024-12-15,50.0,KG,2024-12
Rift Valley,Turkana,Naduat,"Maize (white, dry)",Retail,2023-12-15,90.0,KG,2023-12
Rift Valley,Turkana,Naduat,"Maize (white, dry)",Retail,2024-03-15,102.0,KG,2024-03
Rift Valley,Turkana,Naduat,"Maize (white, dry)",Retail,2024-06-15,93.0,KG,2024-06
Rift Valley,Turkana,Naduat,"Maize (white, dry)",Retail,2024-09-15,90.0,KG,2024-09
Rift Valley,Turkana,Naduat,Maize flour (white),Retail,2023-12-15,112.0,KG,2023-12
Rift Valley,Turkana,Naduat,Maize flour (white),Retail,2024-03-15,100.0,KG,2024-03
Rift Valley,Turkana,Naduat,Maize flour (white),Retail,2024-06-15,90.0,KG,2024-06
Rift Valley,Turkana,Naduat,Maize flour (white),Retail,2024-09-15,100.0,KG,2024-09
Rift Valley,Turkana,Naduat,Maize flour (white),Retail,2024-12-15,105.0,KG,2024-12
Rift Valley,Turkana,Naduat,"Oil (vegetable, fortified)",Retail,2023-12-15,294.0,L,2023-12
Rift Valley,Turkana,Naduat,"Oil (vegetable, fortified)",Retail,2024-03-15,248.0,L,2024-03
Rift Valley,Turkana,Naduat,"Oil (vegetable, fortified)",Retail,2024-06-15,250.0,L,2024-06
Rift Valley,Turkana,Naduat,"Oil (vegetable, fortified)",Retail,2024-09-15,250.0,L,2024-09
Rift Valley,Turkana,Naduat,"Oil (vegetable, fortified)",Retail,2024-12-15,283.0,L,2024-12
Nairobi,Nairobi,Nairobi,Beans (dry),Retail,2020-08-15,108.0,KG,2020-08
Nairobi,Nairobi,Nairobi,Kale,Retail,2020-08-15,6.0,Bunch,2020-08
Nairobi,Nairobi,Nairobi,Maize,Retail,2020-08-15,52.0,KG,2020-08
Nairobi,Nairobi,Nairobi,Maize flour,Retail,2020-08-15,62.0,KG,2020-08
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-01-15,195.0,L,2020-01
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-02-15,198.0,L,2020-02
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-03-15,195.0,L,2020-03
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-04-15,181.75,L,2020-04
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-05-15,193.0,L,2020-05
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-06-15,185.0,L,2020-06
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-07-15,180.0,L,2020-07
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-08-15,137.0,L,2020-08
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-09-15,143.63,L,2020-09
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-10-15,141.91,L,2020-10
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-11-15,147.57,L,2020-11
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2020-12-15,156.62,L,2020-12
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2021-01-15,159.6423,L,2021-01
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2021-02-15,157.7845,L,2021-02
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2021-03-15,158.1746,L,2021-03
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2021-04-15,156.5662,L,2021-04
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2021-05-15,156.0224,L,2021-05
Nairobi,Nairobi,Nairobi,Oil (vegetable),Retail,2021-06-15,155.7862,L,2021-06
Nairobi,Nairobi,Nairobi,Rice,Retail,2020-08-15,104.0,KG,2020-08
Nairobi,Nairobi,Nairobi,Tomatoes,Retail,2020-08-15,58.0,KG,2020-08
Rift Valley,Turkana,Nakinomet,Beans,Retail,2023-12-15,160.0,KG,2023-12
Rift Valley,Turkana,Nakinomet,Beans,Retail,2024-03-15,160.0,KG,2024-03
Rift Valley,Turkana,Nakinomet,Beans,Retail,2024-06-15,144.0,KG,2024-06
Rift Valley,Turkana,Nakinomet,Beans,Retail,2024-09-15,126.0,KG,2024-09
Rift Valley,Turkana,Nakinomet,"Maize (white, dry)",Retail,2023-12-15,129.0,KG,2023-12
Rift Valley,Turkana,Nakinomet,"Maize (white, dry)",Retail,2024-03-15,100.0,KG,2024-03
Rift Valley,Turkana,Nakinomet,"Maize (white, dry)",Retail,2024-06-15,105.0,KG,2024-06
Rift Valley,Turkana,Nakinomet,"Maize (white, dry)",Retail,2024-09-15,105.0,KG,2024-09
Rift Valley,Turkana,Nakinomet,Maize flour (white),Retail,2023-12-15,138.0,KG,2023-12
Rift Valley,Turkana,Nakinomet,Maize flour (white),Retail,2024-03-15,113.0,KG,2024-03
Rift Valley,Turkana,Nakinomet,Maize flour (white),Retail,2024-06-15,120.0,KG,2024-06
Rift Valley,Turkana,Nakinomet,Maize flour (white),Retail,2024-09-15,114.0,KG,2024-09
Rift Valley,Turkana,Nakinomet,Maize flour (white),Retail,2024-12-15,113.5,KG,2024-12
Rift Valley,Turkana,Nakinomet,"Oil (vegetable, fortified)",Retail,2023-12-15,386.0,L,2023-12
Rift Valley,Turkana,Nakinomet,"Oil (vegetable, fortified)",Retail,2024-03-15,300.0,L,2024-03
Rift Valley,Turkana,Nakinomet,"Oil (vegetable, fortified)",Retail,2024-06-15,273.0,L,2024-06
Rift Valley,Turkana,Nakinomet,"Oil (vegetable, fortified)",Retail,2024-09-15,343.0,L,2024-09
Rift Valley,Turkana,Nakinomet,"Oil (vegetable, fortified)",Retail,2024-12-15,325.0,L,2024-12
Rift Valley,Turkana,Nakukulas,Beans,Retail,2023-12-15,153.0,KG,2023-12
Rift Valley,Turkana,Nakukulas,Beans,Retail,2024-03-15,178.0,KG,2024-03
Rift Valley,Turkana,Nakukulas,Beans,Retail,2024-06-15,154.0,KG,2024-06
Rift Valley,Turkana,Nakukulas,Beans,Retail,2024-09-15,167.0,KG,2024-09
Rift Valley,Turkana,Nakukulas,Kale,Retail,2023-12-15,100.0,KG,2023-12
Rift Valley,Turkana,Nakukulas,Kale,Retail,2024-03-15,90.0,KG,2024-03
Rift Valley,Turkana,Nakukulas,"Maize (white, dry)",Retail,2023-12-15,112.0,KG,2023-12
Rift Valley,Turkana,Nakukulas,"Maize (white, dry)",Retail,2024-03-15,94.0,KG,2024-03
Rift Valley,Turkana,Nakukulas,"Maize (white, dry)",Retail,2024-06-15,89.0,KG,2024-06
Rift Valley,Turkana,Nakukulas,"Maize (white, dry)",Retail,2024-09-15,76.0,KG,2024-09
Rift Valley,Turkana,Nakukulas,Maize flour (white),Retail,2023-12-15,125.0,KG,2023-12
Rift Valley,Turkana,Nakukulas,Maize flour (white),Retail,2024-03-15,117.0,KG,2024-03
Rift Valley,Turkana,Nakukulas,Maize flour (white),Retail,2024-06-15,120.0,KG,2024-06
Rift Valley,Turkana,Nakukulas,Maize flour (white),Retail,2024-09-15,102.0,KG,2024-09
Rift Valley,Turkana,Nakukulas,Maize flour (white),Retail,2024-12-15,94.5,KG,2024-12
Rift Valley,Turkana,Nakukulas,"Oil (vegetable, fortified)",Retail,2023-12-15,350.0,L,2023-12
Rift Valley,Turkana,Nakukulas,"Oil (vegetable, fortified)",Retail,2024-03-15,319.0,L,2024-03
Rift Valley,Turkana,Nakukulas,"Oil (vegetable, fortified)",Retail,2024-06-15,325.0,L,2024-06
Rift Valley,Turkana,Nakukulas,"Oil (vegetable, fortified)",Retail,2024-09-15,248.0,L,2024-09
Rift Valley,Turkana,Nakukulas,"Oil (vegetable, fortified)",Retail,2024-12-15,310.0,L,2024-12
Rift Valley,Turkana,Namoruputh,Beans,Retail,2023-12-15,150.0,KG,2023-12
Rift Valley,Turkana,Namoruputh,Beans,Retail,2024-03-15,200.0,KG,2024-03
Rift Valley,Turkana,Namoruputh,Beans,Retail,2024-06-15,163.0,KG,2024-06
Rift Valley,Turkana,Namoruputh,Beans,Retail,2024-09-15,148.0,KG,2024-09
Rift Valley,Turkana,Namoruputh,Kale,Retail,2023-12-15,160.0,KG,2023-12
Rift Valley,Turkana,Namoruputh,Kale,Retail,2024-03-15,100.0,KG,2024-03
Rift Valley,Turkana,Namoruputh,"Maize (white, dry)",Retail,2023-12-15,143.0,KG,2023-12
Rift Valley,Turkana,Namoruputh,"Maize (white, dry)",Retail,2024-03-15,100.0,KG,2024-03
Rift Valley,Turkana,Namoruputh,"Maize (white, dry)",Retail,2024-06-15,96.0,KG,2024-06
Rift Valley,Turkana,Namoruputh,"Maize (white, dry)",Retail,2024-09-15,100.0,KG,2024-09
Rift Valley,Turkana,Namoruputh,Maize flour (white),Retail,2023-12-15,125.0,KG,2023-12
Rift Valley,Turkana,Namoruputh,Maize flour (white),Retail,2024-03-15,107.0,KG,2024-03
Rift Valley,Turkana,Namoruputh,Maize flour (white),Retail,2024-06-15,105.0,KG,2024-06
Rift Valley,Turkana,Namoruputh,Maize flour (white),Retail,2024-09-15,100.0,KG,2024-09
Rift Valley,Turkana,Namoruputh,"Oil (vegetable, fortified)",Retail,2023-12-15,300.0,L,2023-12
Rift Valley,Turkana,Namoruputh,"Oil (vegetable, fortified)",Retail,2024-03-15,267.0,L,2024-03
Rift Valley,Turkana,Namoruputh,"Oil (vegetable, fortified)",Retail,2024-06-15,297.0,L,2024-06
Rift Valley,Turkana,Namoruputh,"Oil (vegetable, fortified)",Retail,2024-09-15,282.0,L,2024-09
North Eastern,Garissa,Nanigi,Beans,Retail,2024-03-15,150.0,KG,2024-03
North Eastern,Garissa,Nanigi,Beans,Retail,2024-06-15,160.0,KG,2024-06
North Eastern,Garissa,Nanigi,Beans,Retail,2024-09-15,167.0,KG,2024-09
North Eastern,Garissa,Nanigi,Kale,Retail,2024-03-15,120.0,KG,2024-03
North Eastern,Garissa,Nanigi,"Maize (white, dry)",Retail,2024-03-15,115.0,KG,2024-03
North Eastern,Garissa,Nanigi,"Maize (white, dry)",Retail,2024-06-15,70.0,KG,2024-06
North Eastern,Garissa,Nanigi,Maize flour (white),Retail,2024-03-15,100.0,KG,2024-03
North Eastern,Garissa,Nanigi,Maize flour (white),Retail,2024-06-15,103.0,KG,2024-06
North Eastern,Garissa,Nanigi,Maize flour (white),Retail,2024-09-15,95.0,KG,2024-09
North Eastern,Garissa,Nanigi,Maize flour (white),Retail,2024-12-15,88.5,KG,2024-12
North Eastern,Garissa,Nanigi,"Oil (vegetable, fortified)",Retail,2024-03-15,350.0,L,2024-03
North Eastern,Garissa,Nanigi,"Oil (vegetable, fortified)",Retail,2024-06-15,300.0,L,2024-06
North Eastern,Garissa,Nanigi,"Oil (vegetable, fortified)",Retail,2024-09-15,290.0,L,2024-09
North Eastern,Garissa,Nanigi,"Oil (vegetable, fortified)",Retail,2024-12-15,323.0,L,2024-12
Rift Valley,Turkana,Napak,Beans,Retail,2023-12-15,173.0,KG,2023-12
Rift Valley,Turkana,Napak,Beans,Retail,2024-03-15,157.0,KG,2024-03
Rift Valley,Turkana,Napak,Beans,Retail,2024-06-15,142.0,KG,2024-06
Rift Valley,Turkana,Napak,Beans,Retail,2024-09-15,152.0,KG,2024-09
Rift Valley,Turkana,Napak,"Maize (white, dry)",Retail,2023-12-15,131.0,KG,2023-12
Rift Valley,Turkana,Napak,"Maize (white, dry)",Retail,2024-03-15,110.0,KG,2024-03
Rift Valley,Turkana,Napak,"Maize (white, dry)",Retail,2024-06-15,97.0,KG,2024-06
Rift Valley,Turkana,Napak,"Maize (white, dry)",Retail,2024-09-15,107.0,KG,2024-09
Rift Valley,Turkana,Napak,Maize flour (white),Retail,2023-12-15,138.0,KG,2023-12
Rift Valley,Turkana,Napak,Maize flour (white),Retail,2024-03-15,129.0,KG,2024-03
Rift Valley,Turkana,Napak,Maize flour (white),Retail,2024-06-15,110.0,KG,2024-06
Rift Valley,Turkana,Napak,Maize flour (white),Retail,2024-09-15,100.0,KG,2024-09
Rift Valley,Turkana,Napak,Maize flour (white),Retail,2024-12-15,100.0,KG,2024-12
Rift Valley,Turkana,Napak,"Oil (vegetable, fortified)",Retail,2023-12-15,383.0,L,2023-12
Rift Valley,Turkana,Napak,"Oil (vegetable, fortified)",Retail,2024-03-15,256.0,L,2024-03
Rift Valley,Turkana,Napak,"Oil (vegetable, fortified)",Retail,2024-06-15,275.0,L,2024-06
Rift Valley,Turkana,Napak,"Oil (vegetable, fortified)",Retail,2024-09-15,300.0,L,2024-09
Rift Valley,Turkana,Napak,"Oil (vegetable, fortified)",Retail,2024-12-15,333.0,L,2024-12
Eastern,Meru North,Ngaremara,Beans,Retail,2023-12-15,136.0,KG,2023-12
Eastern,Meru North,Ngaremara,Beans,Retail,2024-03-15,112.0,KG,2024-03
Eastern,Meru North,Ngaremara,Beans,Retail,2024-06-15,117.0,KG,2024-06
Eastern,Meru North,Ngaremara,Beans,Retail,2024-09-15,100.0,KG,2024-09
Eastern,Meru North,Ngaremara,Kale,Retail,2023-12-15,30.0,KG,2023-12
Eastern,Meru North,Ngaremara,Kale,Retail,2024-03-15,91.0,KG,2024-03
Eastern,Meru North,Ngaremara,Kale,Retail,2024-09-15,50.0,KG,2024-09
Eastern,Meru North,Ngaremara,Kale,Retail,2024-12-15,50.0,KG,2024-12
Eastern,Meru North,Ngaremara,"Maize (white, dry)",Retail,2023-12-15,70.0,KG,2023-12
